,PLAYER,TEAM,AGE,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,HEIGHT,WEIGHT,POSITION
JoelEmbiid|2022,JoelEmbiid,PHI,28,68,30.6,9.8,19.6,49.9,1.4,3.7,37.1,9.6,11.8,81.4,2.1,9.6,11.7,4.2,3.1,1.1,1.5,2.7,46,2,213.36,280,C
JoelEmbiid|2021,JoelEmbiid,PHI,27,51,28.5,9.0,17.6,51.3,1.1,3.0,37.7,9.2,10.7,85.9,2.2,8.4,10.6,2.8,3.1,1.0,1.4,2.4,31,0,213.36,280,C
JoelEmbiid|2020,JoelEmbiid,PHI,26,51,23.0,7.5,15.7,47.7,1.1,3.4,33.1,6.9,8.5,80.7,2.8,8.9,11.6,3.0,3.1,0.9,1.3,3.4,37,0,213.36,280,C
LeBronJames|2022,LeBronJames,LAL,37,56,30.3,11.4,21.8,52.4,2.9,8.0,35.9,4.5,6.0,75.6,1.1,7.1,8.2,6.2,3.5,1.3,1.1,2.2,21,6,205.74,250,SF
LeBronJames|2021,LeBronJames,LAL,36,45,25.0,9.4,18.3,51.3,2.3,6.3,36.5,4.0,5.7,69.8,0.6,7.0,7.7,7.8,3.7,1.1,0.6,1.6,18,5,205.74,250,SF
LeBronJames|2020,LeBronJames,LAL,35,67,25.3,9.6,19.4,49.3,2.2,6.3,34.8,3.9,5.7,69.3,1.0,6.9,7.8,10.2,3.9,1.2,0.5,1.8,46,13,205.74,250,SF
GiannisAntetokounmpo|2022,GiannisAntetokounmpo,MIL,27,67,29.9,10.3,18.6,55.3,1.1,3.6,29.3,8.3,11.4,72.2,2.0,9.6,11.6,5.8,3.3,1.1,1.4,3.2,46,4,210.82,242,PF
GiannisAntetokounmpo|2021,GiannisAntetokounmpo,MIL,26,61,28.1,10.3,18.0,56.9,1.1,3.6,30.3,6.5,9.5,68.5,1.6,9.4,11.0,5.9,3.4,1.2,1.2,2.8,41,7,210.82,242,PF
GiannisAntetokounmpo|2020,GiannisAntetokounmpo,MIL,25,63,29.5,10.9,19.7,55.3,1.4,4.7,30.4,6.3,10.0,63.3,2.2,11.4,13.6,5.6,3.7,1.0,1.0,3.1,56,4,210.82,242,PF
KevinDurant|2022,KevinDurant,BKN,33,55,29.9,10.5,20.3,51.8,2.1,5.5,38.3,6.8,7.4,91.0,0.5,6.9,7.4,6.4,3.5,0.9,0.9,2.1,18,4,208.28,240,PF
KevinDurant|2021,KevinDurant,BKN,32,35,26.9,9.3,17.2,53.7,2.4,5.4,45.0,6.0,6.8,88.2,0.4,6.7,7.1,5.6,3.4,0.7,1.3,2.0,12,0,208.28,240,PF
LukaDoncic|2022,LukaDoncic,DAL,23,65,28.4,9.9,21.6,45.7,3.1,8.8,35.3,5.6,7.5,74.4,0.9,8.3,9.1,8.7,4.5,1.2,0.6,2.2,44,10,200.66,230,PG
LukaDoncic|2021,LukaDoncic,DAL,22,66,27.7,9.8,20.5,47.9,2.9,8.3,35.0,5.2,7.1,73.0,0.8,7.2,8.0,8.6,4.3,1.0,0.5,2.3,26,11,200.66,230,PG
LukaDoncic|2020,LukaDoncic,DAL,21,61,28.8,9.5,20.6,46.3,2.8,8.9,31.6,7.0,9.2,75.8,1.3,8.1,9.4,8.8,4.3,1.0,0.2,2.5,39,17,200.66,230,PG
TraeYoung|2022,TraeYoung,ATL,23,76,28.4,9.4,20.3,46.0,3.1,8.0,38.2,6.6,7.3,90.4,0.7,3.1,3.7,9.7,4.0,0.9,0.1,1.7,42,0,185.42,164,PG
TraeYoung|2021,TraeYoung,ATL,22,63,25.3,7.7,17.7,43.8,2.2,6.3,34.3,7.7,8.7,88.6,0.6,3.3,3.9,9.4,4.1,0.8,0.2,1.8,28,0,185.42,164,PG
TraeYoung|2020,TraeYoung,ATL,21,60,29.6,9.1,20.8,43.7,3.4,9.5,36.1,8.0,9.3,86.0,0.5,3.7,4.3,9.3,4.8,1.1,0.1,1.7,28,2,185.42,164,PG
DeMarDeRozan|2022,DeMarDeRozan,CHI,32,76,27.9,10.2,20.2,50.4,0.7,1.9,35.2,6.8,7.8,87.7,0.7,4.4,5.2,4.9,2.4,0.9,0.3,2.3,6,0,198.12,220,PF
DeMarDeRozan|2021,DeMarDeRozan,SAS,31,61,21.6,7.5,15.1,49.5,0.3,1.2,25.7,6.3,7.2,88.0,0.7,3.6,4.2,6.9,2.0,0.9,0.2,2.1,13,0,198.12,220,PF
DeMarDeRozan|2020,DeMarDeRozan,SAS,30,68,22.1,8.2,15.4,53.1,0.1,0.5,25.7,5.6,6.6,84.5,0.6,4.9,5.5,5.6,2.4,1.0,0.3,2.6,7,0,198.12,220,PF
JaMorant|2022,JaMorant,MEM,22,57,27.4,10.2,20.6,49.3,1.5,4.5,34.4,5.5,7.3,76.1,1.4,4.4,5.7,6.7,3.4,1.2,0.4,1.5,10,1,190.5,174,PG
JaMorant|2021,JaMorant,MEM,21,63,19.1,6.8,15.2,44.9,1.2,3.8,30.3,4.3,5.9,72.8,0.9,3.1,4.0,7.4,3.2,0.9,0.2,1.4,14,1,190.5,174,PG
JaMorant|2020,JaMorant,MEM,20,67,17.8,6.7,14.0,47.7,0.9,2.7,33.5,3.6,4.6,77.6,0.8,3.1,3.9,7.3,3.3,0.9,0.3,1.6,15,2,190.5,174,PG
NikolaJokic|2022,NikolaJokic,DEN,27,74,27.1,10.3,17.7,58.3,1.3,3.9,33.7,5.1,6.3,81.0,2.8,11.0,13.8,7.9,3.8,1.5,0.9,2.6,66,19,210.82,284,C
NikolaJokic|2021,NikolaJokic,DEN,26,72,26.4,10.2,18.0,56.6,1.3,3.3,38.8,4.8,5.5,86.8,2.8,8.0,10.8,8.3,3.1,1.3,0.7,2.7,60,16,210.82,284,C
NikolaJokic|2020,NikolaJokic,DEN,25,73,19.9,7.7,14.7,52.8,1.1,3.5,31.4,3.4,4.1,81.7,2.3,7.5,9.7,7.0,3.1,1.2,0.6,3.0,43,13,210.82,284,C
JaysonTatum|2022,JaysonTatum,BOS,24,76,26.9,9.3,20.6,45.3,3.0,8.6,35.3,5.3,6.2,85.3,1.1,6.9,8.0,4.4,2.9,1.0,0.6,2.3,22,0,203.2,210,SF
JaysonTatum|2021,JaysonTatum,BOS,23,64,26.4,9.5,20.6,45.9,2.9,7.6,38.6,4.6,5.3,86.8,0.8,6.6,7.4,4.3,2.7,1.2,0.5,1.9,15,1,203.2,210,SF
JaysonTatum|2020,JaysonTatum,BOS,22,66,23.4,8.4,18.6,45.0,2.9,7.1,40.3,3.8,4.7,81.2,1.0,6.0,7.0,3.0,2.3,1.4,0.9,2.1,10,0,203.2,210,SF
DevinBooker|2022,DevinBooker,PHX,25,68,26.8,9.7,20.9,46.6,2.7,7.0,38.3,4.6,5.3,86.8,0.7,4.4,5.0,4.8,2.4,1.1,0.4,2.6,5,0,195.57999999999998,206,SG
DevinBooker|2021,DevinBooker,PHX,24,67,25.6,9.3,19.2,48.4,1.9,5.5,34.0,5.1,5.9,86.7,0.5,3.7,4.2,4.3,3.1,0.8,0.2,2.7,1,0,195.57999999999998,206,SG
DevinBooker|2020,DevinBooker,PHX,23,70,26.6,9.0,18.3,48.9,2.0,5.7,35.4,6.7,7.3,91.9,0.4,3.8,4.2,6.5,3.8,0.7,0.3,3.0,11,0,195.57999999999998,206,SG
DonovanMitchell|2022,DonovanMitchell,UTA,25,67,25.9,9.2,20.5,44.8,3.5,9.8,35.5,4.0,4.7,85.3,0.8,3.4,4.2,5.3,3.0,1.5,0.2,2.4,3,0,185.42,215,SG
DonovanMitchell|2021,DonovanMitchell,UTA,24,53,26.4,9.0,20.6,43.8,3.4,8.7,38.6,5.0,6.0,84.5,0.9,3.5,4.4,5.2,2.8,1.0,0.3,2.2,2,0,185.42,215,SG
DonovanMitchell|2020,DonovanMitchell,UTA,23,69,24.0,8.7,19.4,44.9,2.5,6.9,36.6,4.0,4.7,86.3,0.8,3.6,4.4,4.3,2.7,1.0,0.2,2.5,1,0,185.42,215,SG
StephenCurry|2022,StephenCurry,GSW,34,64,25.5,8.4,19.1,43.7,4.5,11.7,38.0,4.3,4.7,92.3,0.5,4.7,5.2,6.3,3.2,1.3,0.4,2.0,12,2,187.96,185,PG
StephenCurry|2021,StephenCurry,GSW,33,63,32.0,10.4,21.7,48.2,5.3,12.7,42.1,5.7,6.3,91.6,0.5,5.0,5.5,5.8,3.4,1.2,0.1,1.9,8,0,187.96,185,PG
Karl-AnthonyTowns|2022,Karl-AnthonyTowns,MIN,26,74,24.6,8.7,16.4,52.9,2.0,4.9,41.0,5.2,6.3,82.2,2.6,7.2,9.8,3.6,3.1,1.0,1.1,3.6,40,1,210.82,248,C
Karl-AnthonyTowns|2021,Karl-AnthonyTowns,MIN,25,50,24.8,8.5,17.5,48.6,2.4,6.3,38.7,5.3,6.2,85.9,2.7,7.9,10.6,4.5,3.2,0.8,1.1,3.7,33,0,210.82,248,C
Karl-AnthonyTowns|2020,Karl-AnthonyTowns,MIN,24,35,26.5,9.0,17.8,50.8,3.3,7.9,41.2,5.1,6.5,79.6,2.7,8.1,10.8,4.4,3.1,0.9,1.2,3.3,24,0,210.82,248,C
ShaiGilgeous-Alexander|2022,ShaiGilgeous-Alexander,OKC,23,56,24.5,8.5,18.8,45.3,1.6,5.3,30.0,5.9,7.2,81.0,0.7,4.3,5.0,5.9,2.8,1.3,0.8,2.5,6,1,198.12,180,PG
ShaiGilgeous-Alexander|2021,ShaiGilgeous-Alexander,OKC,22,35,23.7,8.2,16.1,50.8,2.0,4.9,41.8,5.3,6.5,80.8,0.5,4.2,4.7,5.9,3.0,0.8,0.7,2.0,3,0,198.12,180,PG
ShaiGilgeous-Alexander|2020,ShaiGilgeous-Alexander,OKC,21,70,19.0,6.8,14.5,47.1,1.2,3.6,34.7,4.1,5.1,80.7,0.7,5.2,5.9,3.3,1.9,1.1,0.7,1.7,9,1,198.12,180,PG
ZachLaVine|2022,ZachLaVine,CHI,27,67,24.4,8.4,17.7,47.6,2.8,7.1,38.9,4.8,5.6,85.3,0.3,4.3,4.6,4.5,2.6,0.6,0.3,1.8,0,0,195.57999999999998,200,SF
ZachLaVine|2021,ZachLaVine,CHI,26,58,27.4,9.8,19.4,50.7,3.4,8.2,41.9,4.4,5.1,84.9,0.6,4.4,5.0,4.9,3.5,0.8,0.5,2.4,3,0,195.57999999999998,200,SF
ZachLaVine|2020,ZachLaVine,CHI,25,60,25.5,9.0,20.0,45.0,3.1,8.1,38.0,4.5,5.6,80.2,0.7,4.1,4.8,4.2,3.4,1.5,0.5,2.2,2,0,195.57999999999998,200,SF
PaulGeorge|2022,PaulGeorge,LAC,32,31,24.3,8.6,20.5,42.1,2.9,8.3,35.4,4.1,4.8,85.8,0.4,6.5,6.9,5.7,4.1,2.2,0.4,2.4,7,0,203.2,220,SF
PaulGeorge|2021,PaulGeorge,LAC,31,54,23.3,8.2,17.6,46.7,3.2,7.7,41.1,3.7,4.2,86.8,0.8,5.8,6.6,5.2,3.3,1.1,0.4,2.4,9,0,203.2,220,SF
PaulGeorge|2020,PaulGeorge,LAC,30,48,21.5,7.1,16.3,43.9,3.3,7.9,41.2,4.0,4.5,87.6,0.5,5.2,5.7,3.9,2.6,1.4,0.4,2.4,5,0,203.2,220,SF
JaylenBrown|2022,JaylenBrown,BOS,25,66,23.6,8.7,18.4,47.3,2.5,7.0,35.8,3.7,4.8,75.8,0.8,5.3,6.1,3.5,2.7,1.1,0.3,2.5,11,2,198.12,223,SF
JaylenBrown|2021,JaylenBrown,BOS,24,58,24.7,9.3,19.2,48.4,2.8,7.1,39.7,3.3,4.3,76.4,1.2,4.8,6.0,3.4,2.7,1.2,0.6,2.9,10,0,198.12,223,SF
JaylenBrown|2020,JaylenBrown,BOS,23,57,20.3,7.5,15.6,48.1,2.3,5.9,38.2,3.1,4.3,72.4,1.1,5.3,6.4,2.1,2.2,1.1,0.4,2.9,8,0,198.12,223,SF
BradleyBeal|2022,BradleyBeal,WAS,29,40,23.2,8.7,19.3,45.1,1.6,5.3,30.0,4.2,5.1,83.3,1.0,3.8,4.7,6.6,3.4,0.9,0.4,2.4,4,0,193.04,207,SG
BradleyBeal|2021,BradleyBeal,WAS,28,60,31.3,11.2,23.0,48.5,2.2,6.2,34.9,6.8,7.7,88.9,1.2,3.5,4.7,4.4,3.1,1.2,0.4,2.3,4,0,193.04,207,SG
BradleyBeal|2020,BradleyBeal,WAS,27,57,30.5,10.4,22.9,45.5,3.0,8.4,35.3,6.8,8.0,84.2,0.9,3.3,4.2,6.1,3.4,1.2,0.4,2.2,8,0,193.04,207,SG
AnthonyDavis|2022,AnthonyDavis,LAL,29,40,23.2,9.3,17.4,53.2,0.3,1.8,18.6,4.4,6.1,71.3,2.7,7.2,9.9,3.1,2.1,1.2,2.3,2.4,19,0,208.28,253,C
AnthonyDavis|2021,AnthonyDavis,LAL,28,36,21.8,8.4,17.0,49.1,0.7,2.8,26.0,4.4,5.9,73.8,1.7,6.2,7.9,3.1,2.1,1.3,1.6,1.7,12,0,208.28,253,C
AnthonyDavis|2020,AnthonyDavis,LAL,27,62,26.1,8.9,17.7,50.3,1.2,3.5,33.0,7.2,8.5,84.6,2.3,7.0,9.3,3.2,2.5,1.5,2.3,2.5,29,0,208.28,253,C
De'AaronFox|2022,De'AaronFox,SAC,24,59,23.2,8.7,18.5,47.3,1.3,4.2,29.7,4.4,5.9,75.0,0.4,3.5,3.9,5.6,2.8,1.2,0.4,2.9,5,0,190.5,185,PG
De'AaronFox|2021,De'AaronFox,SAC,23,58,25.2,9.1,19.1,47.7,1.8,5.5,32.2,5.2,7.2,71.9,0.6,2.9,3.5,7.2,3.0,1.5,0.5,2.9,11,0,190.5,185,PG
De'AaronFox|2020,De'AaronFox,SAC,22,51,21.1,7.7,16.0,48.0,1.1,3.6,29.2,4.7,6.7,70.5,0.7,3.2,3.8,6.8,3.1,1.5,0.5,2.8,9,0,190.5,185,PG
PascalSiakam|2022,PascalSiakam,TOR,28,68,22.8,8.8,17.8,49.4,1.1,3.2,34.4,4.2,5.6,74.9,1.9,6.6,8.5,5.3,2.7,1.3,0.6,3.3,30,2,203.2,230,PF
PascalSiakam|2021,PascalSiakam,TOR,27,56,21.4,7.8,17.2,45.5,1.3,4.4,29.7,4.4,5.4,82.7,1.7,5.5,7.2,4.5,2.3,1.1,0.7,3.1,13,1,203.2,230,PF
PascalSiakam|2020,PascalSiakam,TOR,26,60,22.9,8.3,18.4,45.3,2.2,6.1,35.9,4.0,5.1,79.2,1.1,6.3,7.3,3.5,2.5,1.0,0.9,2.8,12,0,203.2,230,PF
BrandonIngram|2022,BrandonIngram,NOP,24,55,22.7,8.2,17.9,46.1,1.3,4.1,32.7,4.8,5.9,82.6,0.6,5.2,5.8,5.6,2.7,0.6,0.5,2.2,7,0,203.2,190,SF
BrandonIngram|2021,BrandonIngram,NOP,23,61,23.8,8.4,18.0,46.6,2.3,6.1,38.1,4.6,5.2,87.8,0.6,4.3,4.9,4.9,2.5,0.7,0.6,2.0,4,0,203.2,190,SF
BrandonIngram|2020,BrandonIngram,NOP,22,62,23.8,8.2,17.7,46.3,2.4,6.2,39.1,5.0,5.9,85.1,0.8,5.3,6.1,4.2,3.0,1.0,0.6,2.9,9,0,203.2,190,SF
CJMcCollum|2022,CJMcCollum,NOP,30,62,22.1,8.6,18.8,46.0,2.9,7.6,38.8,1.9,2.7,68.2,0.9,3.5,4.3,5.1,2.0,1.1,0.4,2.0,3,0,190.5,190,SG
CJMcCollum|2021,CJMcCollum,POR,29,47,23.1,8.6,18.8,45.8,3.6,8.9,40.2,2.3,2.8,81.2,0.6,3.3,3.9,4.7,1.4,0.9,0.4,1.9,2,0,190.5,190,SG
CJMcCollum|2020,CJMcCollum,POR,28,70,22.2,8.7,19.4,45.1,2.8,7.3,37.9,2.0,2.6,75.7,0.7,3.6,4.2,4.4,1.8,0.8,0.6,2.6,4,0,190.5,190,SG
JamesHarden|2022,JamesHarden,PHI,32,65,22.0,6.3,15.3,41.0,2.3,6.9,33.0,7.2,8.2,87.7,0.8,6.8,7.7,10.3,4.4,1.3,0.6,2.4,42,11,195.57999999999998,220,PG
JamesHarden|2021,JamesHarden,BKN,31,44,24.6,7.8,16.7,46.6,2.8,7.6,36.2,6.3,7.3,86.1,0.8,7.1,7.9,10.8,4.0,1.2,0.8,2.3,32,12,195.57999999999998,220,PG
JamesHarden|2020,JamesHarden,HOU,30,68,34.3,9.9,22.3,44.4,4.4,12.4,35.5,10.2,11.8,86.5,1.0,5.5,6.6,7.5,4.5,1.8,0.9,3.3,22,4,195.57999999999998,220,PG
DariusGarland|2022,DariusGarland,CLE,22,68,21.7,8.0,17.3,46.2,2.6,6.7,38.3,3.2,3.5,89.2,0.6,2.7,3.3,8.6,3.6,1.3,0.1,1.7,29,1,185.42,192,PG
DariusGarland|2021,DariusGarland,CLE,21,54,17.4,6.7,14.9,45.1,1.9,4.9,39.5,2.1,2.4,84.8,0.4,2.0,2.4,6.1,3.0,1.2,0.1,2.0,6,0,185.42,192,PG
DariusGarland|2020,DariusGarland,CLE,20,59,12.3,4.7,11.8,40.1,1.8,5.0,35.5,1.1,1.2,87.5,0.5,1.4,1.9,3.9,2.6,0.7,0.1,1.6,1,0,185.42,192,PG
JimmyButler|2022,JimmyButler,MIA,32,57,21.4,7.0,14.5,48.0,0.5,2.0,23.3,6.9,8.0,87.0,1.8,4.1,5.9,5.5,2.1,1.6,0.5,1.5,12,4,200.66,230,SF
JimmyButler|2021,JimmyButler,MIA,31,52,21.5,7.0,14.2,49.7,0.5,2.0,24.5,6.9,8.0,86.3,1.8,5.1,6.9,7.1,2.1,2.1,0.3,1.4,17,4,200.66,230,SF
JimmyButler|2020,JimmyButler,MIA,30,58,19.9,5.9,13.1,45.5,0.5,2.1,24.4,7.6,9.1,83.4,1.8,4.8,6.7,6.0,2.2,1.8,0.6,1.4,11,3,200.66,230,SF
AnthonyEdwards|2022,AnthonyEdwards,MIN,20,72,21.3,7.6,17.3,44.1,3.0,8.4,35.7,3.1,3.9,78.6,0.9,3.9,4.8,3.8,2.6,1.5,0.6,2.3,4,0,193.04,225,SG
AnthonyEdwards|2021,AnthonyEdwards,MIN,19,72,19.3,7.0,16.8,41.7,2.4,7.2,32.9,2.9,3.8,77.6,0.8,3.8,4.7,2.9,2.2,1.1,0.5,1.8,3,0,193.04,225,SG
DejounteMurray|2022,DejounteMurray,SAS,25,68,21.1,8.4,18.3,46.2,1.4,4.3,32.7,2.9,3.6,79.4,1.2,7.1,8.3,9.2,2.6,2.0,0.3,2.0,39,13,193.04,180,PG
DejounteMurray|2021,DejounteMurray,SAS,24,67,15.7,6.6,14.5,45.3,0.9,3.0,31.7,1.6,2.0,79.1,0.9,6.2,7.1,5.4,1.7,1.5,0.1,2.0,13,4,193.04,180,PG
DejounteMurray|2020,DejounteMurray,SAS,23,66,10.9,4.5,9.7,46.2,0.6,1.7,36.9,1.4,1.7,79.8,1.0,4.8,5.8,4.1,1.9,1.7,0.3,2.2,6,0,193.04,180,PG
TylerHerro|2022,TylerHerro,MIA,22,66,20.7,7.6,17.0,44.7,2.7,6.7,39.9,2.9,3.3,86.8,0.5,4.5,5.0,4.0,2.6,0.7,0.1,1.4,3,0,195.57999999999998,195,SG
TylerHerro|2021,TylerHerro,MIA,21,54,15.1,5.7,12.9,43.9,2.0,5.5,36.0,1.7,2.2,80.3,0.5,4.5,5.0,3.4,1.9,0.6,0.3,1.3,5,0,195.57999999999998,195,SG
TylerHerro|2020,TylerHerro,MIA,20,55,13.5,4.9,11.5,42.8,2.1,5.4,38.9,1.6,1.8,87.0,0.3,3.8,4.1,2.2,1.6,0.6,0.2,1.4,1,0,195.57999999999998,195,SG
KlayThompson|2022,KlayThompson,GSW,32,32,20.4,7.7,17.9,42.9,3.6,9.3,38.5,1.4,1.6,90.2,0.5,3.4,3.9,2.8,1.3,0.5,0.5,1.7,0,0,198.12,220,SG
FredVanVleet|2022,FredVanVleet,TOR,28,65,20.3,6.8,16.9,40.3,3.7,9.9,37.7,3.0,3.4,87.4,0.7,3.8,4.4,6.7,2.6,1.7,0.5,2.5,10,1,185.42,197,PG
FredVanVleet|2021,FredVanVleet,TOR,27,52,19.6,6.5,16.7,38.9,3.3,9.2,36.6,3.3,3.7,88.5,0.6,3.6,4.2,6.3,1.8,1.7,0.7,2.3,5,0,185.42,197,PG
FredVanVleet|2020,FredVanVleet,TOR,26,54,17.6,5.9,14.3,41.3,2.7,6.9,39.0,3.1,3.7,84.8,0.3,3.4,3.8,6.6,2.2,1.9,0.3,2.4,8,0,185.42,197,PG
KristapsPorzingis|2022,KristapsPorzingis,WAS,26,51,20.2,6.9,15.0,45.9,1.5,4.9,31.0,4.9,5.6,86.7,2.0,6.1,8.1,2.3,1.6,0.7,1.6,2.7,15,0,220.98000000000002,240,PF
KristapsPorzingis|2021,KristapsPorzingis,DAL,25,43,20.1,7.6,15.9,47.6,2.3,6.0,37.6,2.7,3.2,85.5,1.9,7.0,8.9,1.6,1.2,0.5,1.3,2.7,16,0,220.98000000000002,240,PF
KristapsPorzingis|2020,KristapsPorzingis,DAL,24,57,20.4,7.0,16.4,42.7,2.5,7.1,35.2,4.0,5.0,79.9,1.8,7.7,9.5,1.8,1.6,0.7,2.0,3.2,25,0,220.98000000000002,240,PF
MilesBridges|2022,MilesBridges,CHA,24,80,20.2,7.5,15.2,49.1,1.9,5.8,33.1,3.3,4.2,80.2,1.1,5.9,7.0,3.8,1.9,0.9,0.8,2.4,15,0,200.66,225,PF
MilesBridges|2021,MilesBridges,CHA,23,66,12.7,4.7,9.4,50.3,1.8,4.4,40.0,1.5,1.7,86.7,1.2,4.8,6.0,2.2,1.6,0.7,0.8,2.2,11,0,200.66,225,PF
MilesBridges|2020,MilesBridges,CHA,22,65,13.0,4.9,11.6,42.4,1.5,4.6,33.0,1.6,2.0,80.9,1.4,4.2,5.6,1.8,1.5,0.6,0.7,2.0,4,0,200.66,225,PF
LaMeloBall|2022,LaMeloBall,CHA,20,75,20.1,7.2,16.7,42.9,2.9,7.5,38.9,2.8,3.2,87.2,1.4,5.2,6.7,7.6,3.3,1.6,0.4,3.2,23,5,200.66,180,PG
LaMeloBall|2021,LaMeloBall,CHA,19,51,15.7,5.7,13.2,43.6,1.8,5.1,35.2,2.5,3.2,75.8,1.2,4.7,5.9,6.1,2.8,1.6,0.4,2.7,7,1,200.66,180,PG
JuliusRandle|2022,JuliusRandle,NYK,27,72,20.1,7.1,17.3,41.1,1.7,5.4,30.8,4.2,5.6,75.6,1.7,8.2,9.9,5.1,3.4,0.7,0.5,2.8,31,1,203.2,250,PF
JuliusRandle|2021,JuliusRandle,NYK,26,71,24.1,8.5,18.6,45.6,2.3,5.5,41.1,4.9,6.0,81.1,1.2,9.0,10.2,6.0,3.4,0.9,0.3,3.2,41,6,203.2,250,PF
JuliusRandle|2020,JuliusRandle,NYK,25,64,19.5,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,2.4,7.4,9.7,3.1,3.0,0.8,0.3,2.8,30,0,203.2,250,PF
KhrisMiddleton|2022,KhrisMiddleton,MIL,30,66,20.1,6.8,15.5,44.3,2.5,6.6,37.3,3.9,4.4,89.0,0.6,4.8,5.4,5.4,2.9,1.2,0.3,2.4,4,0,200.66,222,SF
KhrisMiddleton|2021,KhrisMiddleton,MIL,29,68,20.4,7.5,15.8,47.6,2.2,5.4,41.4,3.1,3.5,89.8,0.8,5.2,6.0,5.4,2.6,1.1,0.1,2.4,10,0,200.66,222,SF
KhrisMiddleton|2020,KhrisMiddleton,MIL,28,62,20.9,7.6,15.3,49.7,2.4,5.7,41.5,3.4,3.7,91.6,0.7,5.5,6.2,4.3,2.2,0.9,0.1,2.3,7,0,200.66,222,SF
RJBarrett|2022,RJBarrett,NYK,22,70,20.0,7.0,17.1,40.8,2.0,5.8,34.2,4.1,5.8,71.4,0.9,4.9,5.8,3.0,2.2,0.6,0.2,2.0,4,0,198.12,214,SF
RJBarrett|2021,RJBarrett,NYK,21,72,17.6,6.5,14.7,44.1,1.7,4.3,40.1,2.9,3.8,74.6,0.9,4.8,5.8,3.0,1.9,0.7,0.3,2.6,5,0,198.12,214,SF
RJBarrett|2020,RJBarrett,NYK,20,56,14.3,5.2,13.0,40.2,1.1,3.5,32.0,2.8,4.5,61.4,0.9,4.1,5.0,2.6,2.2,1.0,0.3,2.2,2,0,198.12,214,SF
TerryRozier|2022,TerryRozier,CHA,28,73,19.3,7.1,16.0,44.4,3.0,8.1,37.4,2.1,2.4,85.2,0.8,3.5,4.3,4.5,1.3,1.3,0.3,1.6,3,1,185.42,190,SG
TerryRozier|2021,TerryRozier,CHA,27,69,20.4,7.4,16.4,45.0,3.2,8.3,38.9,2.4,2.9,81.7,0.7,3.7,4.4,4.2,1.9,1.3,0.4,1.7,5,0,185.42,190,SG
TerryRozier|2020,TerryRozier,CHA,26,63,18.0,6.3,14.9,42.3,2.7,6.7,40.7,2.6,3.0,87.4,0.8,3.6,4.4,4.1,2.2,1.0,0.2,2.0,2,0,185.42,190,SG
JeramiGrant|2022,JeramiGrant,DET,28,47,19.2,6.3,14.9,42.6,1.9,5.4,35.8,4.6,5.5,83.8,0.6,3.5,4.1,2.4,1.8,0.9,1.0,2.3,1,0,203.2,210,PF
JeramiGrant|2021,JeramiGrant,DET,27,54,22.3,7.4,17.3,42.9,2.1,6.1,35.0,5.4,6.4,84.5,0.6,4.0,4.6,2.8,2.0,0.6,1.1,2.3,3,0,203.2,210,PF
JeramiGrant|2020,JeramiGrant,DEN,26,71,12.0,4.3,8.9,47.8,1.4,3.5,38.9,2.1,2.8,75.0,0.8,2.7,3.5,1.2,0.9,0.7,0.8,2.2,0,0,203.2,210,PF
MalcolmBrogdon|2022,MalcolmBrogdon,IND,29,36,19.1,6.8,15.1,44.8,1.6,5.2,31.2,4.0,4.6,85.6,0.9,4.2,5.1,5.9,2.1,0.8,0.4,2.0,6,1,195.57999999999998,229,PG
MalcolmBrogdon|2021,MalcolmBrogdon,IND,28,56,21.2,7.9,17.5,45.3,2.6,6.7,38.8,2.7,3.2,86.4,1.0,4.2,5.3,5.9,2.1,0.9,0.3,2.0,6,0,195.57999999999998,229,PG
MalcolmBrogdon|2020,MalcolmBrogdon,IND,27,54,16.5,6.0,13.8,43.8,1.4,4.3,32.6,3.1,3.4,89.2,0.9,4.0,4.9,7.1,2.4,0.6,0.2,1.8,9,0,195.57999999999998,229,PG
BamAdebayo|2022,BamAdebayo,MIA,24,56,19.1,7.3,13.0,55.7,0.0,0.1,0.0,4.6,6.1,75.3,2.4,7.6,10.1,3.4,2.6,1.4,0.8,3.1,27,0,205.74,255,C
BamAdebayo|2021,BamAdebayo,MIA,23,64,18.7,7.1,12.5,57.0,0.0,0.1,25.0,4.4,5.5,79.9,2.2,6.7,9.0,5.4,2.6,1.2,1.0,2.3,33,2,205.74,255,C
BamAdebayo|2020,BamAdebayo,MIA,22,72,15.9,6.1,11.0,55.7,0.0,0.2,14.3,3.7,5.3,69.1,2.4,7.8,10.2,5.1,2.8,1.1,1.3,2.5,40,3,205.74,255,C
NormanPowell|2022,NormanPowell,LAC,29,45,19.0,6.2,13.4,46.1,2.4,5.6,41.9,4.2,5.2,81.1,0.4,2.8,3.2,2.1,1.5,0.9,0.5,2.4,0,0,190.5,215,SF
NormanPowell|2021,NormanPowell,POR,28,69,18.6,6.3,13.3,47.7,2.5,6.0,41.1,3.4,3.9,87.1,0.6,2.5,3.1,1.9,1.7,1.2,0.3,2.3,0,0,190.5,215,SF
